CarID,CarName,CarAge,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,COE Expiry Date,COE Duration,Transmission,OMV,ARF,Power,No of Owners
1045894,Mercedes-Benz E-Class E200,2947,66999,21430,119999,1202,42835,77501,1991,1655,Luxury Sedan,2014-02-27,2030-03-31,2929,Auto,45943,51321,135.0,1
1065656,Toyota Corolla Altis 1.6A Elegance,1850,64800,11110,103000,742,37875,48401,1598,1215,Mid-Sized Sedan,2017-02-28,2030-03-31,2929,Auto,19990,19990,90.0,1
1082149,Toyota Harrier 2.0A Turbo G Panoramic,1302,122800,16070,75000,1210,51107,34381,1998,1695,SUV,2018-08-30,2030-03-31,2929,Auto,33306,38629,170.0,2
1068406,BMW M Series M6 Coupe,2991,197777,58970,90000,4568,117169,93889,4395,1850,Sports Car,2014-01-14,2024-01-13,660,Auto,116821,182278,412.0,4
1082046,Mercedes-Benz GLA-Class GLA180,2016,91800,17480,87898,740,42331,52301,1595,1435,SUV,2016-09-15,2024-01-13,660,Auto,28574,27004,90.0,1
1077776,Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus,917,171800,19460,40000,586,68939,40001,1332,1420,Luxury Sedan,2019-09-19,2024-01-13,660,Auto,42824,51954,120.0,1
1081540,Mercedes-Benz C-Class C180K,3825,87800,9300,100973,816,43780,46358,1597,1500,Luxury Sedan,2011-10-03,2031-08-31,3447,Auto,31019,31019,115.0,4
1067032,Subaru Outback 2.5i-S Sunroof,2268,59800,12950,103000,1798,34744,55001,2498,1659,SUV,2016-01-07,2031-08-31,3447,Auto,20977,21368,129.0,1
1081270,Mercedes-Benz CLA-Class CLA45 S AMG 4MATIC+ Plus,7,359988,31600,652,1202,160107,93590,1991,1695,Mid-Sized Sedan,2022-03-17,2031-08-31,3447,Auto,64922,88860,310.0,1
1072283,Mitsubishi Eclipse Cross 1.5A,590,118800,12520,31700,684,50053,35001,1499,1490,SUV,2020-08-11,2031-08-31,3447,Auto,25428,27600,120.0,1
1081063,Porsche Panamera 3.6A PDK,3837,160333,17610,101000,3665,43090,47316,3605,1835,Sports Car,2011-09-21,2031-04-30,3324,Auto,99423,99423,220.0,4
1060903,Suzuki Vitara 1.6A GLX Sunroof,2163,52800,11190,46398,736,29088,46651,1586,1240,SUV,2016-04-21,2031-04-30,3324,Auto,19386,14386,88.0,1
1058569,Mercedes-Benz CLA-Class CLA180 Shooting Brake,2137,91888,18580,74457,740,39387,45002,1595,1460,Stationwagon,2016-05-17,2031-04-30,3324,Auto,30429,29601,90.0,2
1032922,Mercedes-Benz B-Class B180,1833,79500,13940,105000,740,39343,50789,1595,1395,Hatchback,2017-03-17,2031-04-30,3324,Auto,23618,20066,90.0,1
1076976,Volkswagen Sharan 2.0A TSI,1365,117888,15500,41188,1194,52348,33900,1984,1790,MPV,2018-06-28,2031-04-30,3324,Auto,35340,41476,162.0,2
1081037,Honda Shuttle 1.5A G,1953,58800,11830,79400,682,28991,50991,1496,1130,Stationwagon,2016-11-17,2031-04-30,3324,Auto,17528,7528,97.0,3
1055749,BMW X1 sDrive18i M-Sport,105,181800,16210,28,684,98454,86001,1499,1435,SUV,2021-12-09,2031-04-30,3324,Auto,40515,48721,100.0,1
1041460,Volkswagen Beetle 1.2A TSI Sunroof,3240,38388,29450,48996,508,12702,62497,1197,1222,Hatchback,2013-05-10,2023-05-09,411,Auto,20214,10300,77.0,4
1054342,Lexus ES250 Executive Sunroof,461,188822,18830,12000,1784,71170,45510,2487,1620,Luxury Sedan,2020-12-18,2023-05-09,411,Auto,40319,48447,152.0,1
1083106,Jeep Renegade Limited 1.4A,1428,89800,12620,50500,608,42108,37330,1368,1395,SUV,2018-04-26,2023-05-09,411,Auto,24154,25816,103.0,1
1081693,Chevrolet Cruze 1.4A Turbo,1750,52588,8670,70000,604,37210,50110,1362,1440,Mid-Sized Sedan,2017-06-08,2023-05-09,411,Auto,14816,14816,103.0,1
1067252,Volvo XC90 T5 Momentum,1884,162800,25770,92000,1176,78795,52807,1969,2053,SUV,2017-01-25,2023-05-09,411,Auto,57802,76044,187.0,1
1066836,Mercedes-Benz E-Class E250,2505,83800,18330,110000,1202,58445,77600,1991,1680,Luxury Sedan,2015-05-15,2023-05-09,411,Auto,46713,52399,155.0,3
1080623,Toyota Corolla Altis 1.6A,3685,50800,10340,222000,816,27838,28335,1598,1195,Mid-Sized Sedan,2012-02-20,2027-02-19,1793,Auto,14432,14432,90.0,5
1081522,Hyundai Elantra 1.6A GLS S,1218,71800,9820,127685,738,28275,28199,1591,1345,Mid-Sized Sedan,2018-11-22,2027-02-19,1793,Auto,12628,12628,93.8,1
1075567,Kia Cerato K3 1.6A SX,1945,56000,10120,99000,738,36800,52668,1591,1295,Mid-Sized Sedan,2016-11-25,2027-02-19,1793,Auto,17405,17405,95.3,1
1044794,Volkswagen Golf 1.4A TSI,2400,47500,12490,75000,624,26151,58700,1395,1249,Hatchback,2015-08-28,2027-02-19,1793,Auto,19256,9256,90.0,2
1064396,Audi A4 1.4A TFSI S-tronic,2248,75700,16180,102000,624,38613,55089,1395,1450,Luxury Sedan,2016-01-27,2027-02-19,1793,Auto,32100,26940,110.0,2
1076017,MINI Cooper S Cabriolet 1.6A,2781,60888,19030,106000,742,34600,67334,1598,1255,Sports Car,2014-08-12,2024-08-11,871,Auto,31397,30956,135.0,3
1074156,Honda Civic 1.6A VTi,4899,16800,10610,156000,1036,4796,15142,1595,1220,Mid-Sized Sedan,2008-10-24,2024-08-11,871,Auto,20060,20060,92.0,5
1079062,Rolls-Royce Wraith,1592,1008888,127250,23000,8004,464229,49012,6592,2435,Sports Car,2017-11-13,2024-08-11,871,Auto,338976,582157,465.0,3
1069733,McLaren 720S,1542,828800,105150,16288,3940,358540,48011,3994,1419,Sports Car,2018-01-02,2024-08-11,871,Auto,261019,441835,530.0,2
1052949,Maserati Ghibli 3.0A,2617,145800,31690,96500,2362,88935,76889,2979,1710,Luxury Sedan,2015-01-23,2024-08-11,871,Auto,77715,111887,243.0,3
1021033,Honda Civic 1.8A,4868,57800,8660,155100,1369,21437,32121,1799,1240,Mid-Sized Sedan,2008-11-24,2028-11-23,2436,Auto,21736,21736,103.0,3
1081700,Mercedes-Benz E-Class E200 Avantgarde,491,215000,20850,27000,1202,87279,40990,1991,1640,Luxury Sedan,2020-11-18,2028-11-23,2436,Auto,53920,69056,145.0,1
1080694,Toyota Camry 2.4A,4377,62800,7830,98000,1966,28401,35416,2362,1540,Luxury Sedan,2010-03-30,2030-03-29,2927,Auto,28375,28375,123.0,2
1057941,BMW 1 Series 118i 3DR,3128,45000,22390,132400,742,24968,77989,1598,1315,Hatchback,2013-08-30,2030-03-29,2927,Auto,31304,25826,125.0,5
1074509,Jaguar XF 2.0A Prestige,2086,101800,16760,87000,1212,66359,57010,1999,1660,Luxury Sedan,2016-07-07,2030-03-29,2927,Auto,48484,59878,177.0,2
1079880,Nissan Qashqai 1.2A DIG-T,1162,92800,12070,71260,508,33335,25920,1197,1325,SUV,2019-01-17,2029-01-16,2490,Auto,20621,20870,85.0,1
1077796,BMW X5 xDrive40i 7-Seater,153,364500,31700,4000,2384,154952,85000,2998,2135,SUV,2021-10-22,2031-10-21,3498,Auto,83021,121438,250.0,1
1071788,Bentley Arnage R,6488,280000,125250,57000,12402,17186,76872,6761,2585,Luxury Sedan,2004-06-18,2024-06-17,816,Auto,339635,373599,298.4,2
1079044,Audi S3 Sedan 2.0A TFSI Quattro,2857,91888,31170,13000,1194,44040,70002,1984,1525,Sports Car,2014-05-28,2024-06-17,816,Auto,43563,47989,206.0,2
1070090,Honda Civic 1.6A VTi,857,96888,11340,53900,742,38068,30009,1597,1237,Mid-Sized Sedan,2019-11-18,2024-06-17,816,Auto,20084,20118,92.0,1
1065773,BMW 2 Series 218i Gran Coupe M-Sport,450,162800,16110,13500,684,75528,49300,1499,1375,Luxury Sedan,2020-12-29,2024-06-17,816,Auto,36469,43057,103.0,1
1064537,Toyota Wish 1.8A,2344,58800,12940,67000,976,37634,61300,1798,1360,MPV,2015-10-23,2024-06-17,816,Auto,23454,24836,105.0,1
1078718,Mitsubishi Outlander 2.4A Sunroof,1819,76800,12870,92783,1636,45051,53300,2360,1625,SUV,2017-03-31,2024-06-17,816,Auto,23141,24398,123.0,1
1078020,Audi TT Roadster 1.8A TFSI S-tronic,1506,158888,22410,36000,976,67413,45289,1798,1395,Sports Car,2018-02-07,2024-06-17,816,Auto,44569,54397,132.0,2
1077815,Nissan Pulsar 1.2A DIG-T,1832,57800,10840,79294,508,29912,49430,1197,1265,Hatchback,2017-03-18,2027-03-17,1819,Auto,17541,7541,85.0,1
1080368,Toyota Previa 2.4A,4501,69888,9180,156000,2129,28543,37502,2362,1845,MPV,2009-11-26,2029-10-31,2778,Auto,35783,35783,125.0,3
1035898,Hyundai Avante 1.6M,4746,45000,6420,179500,959,17888,25525,1591,1264,Mid-Sized Sedan,2009-03-26,2029-03-25,2558,Manual,9798,9798,89.7,4
1078401,MINI One 1.5A 3DR,209,137888,13670,3000,684,57500,46689,1499,1180,Hatchback,2021-08-27,2029-03-25,2558,Auto,29258,17962,75.0,1
1080851,Toyota Harrier 2.0A Premium Style Mauve,2066,84800,15270,88900,1196,50625,57390,1986,1610,SUV,2016-07-27,2029-03-25,2558,Auto,32142,36999,111.0,1
1082316,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo S,1891,75800,13290,80500,738,38692,46229,1591,1594,SUV,2017-01-18,2029-03-25,2558,Auto,22449,23429,130.0,1
1018338,BMW M Series M240i Cabriolet,766,230000,24840,6000,2384,78811,37989,2998,1635,Sports Car,2020-02-17,2029-03-25,2558,Auto,52877,67179,250.0,2
989911,Peugeot 2008 Active Puretech 1.2A Sunroof,1428,63000,9580,35200,508,29515,37000,1199,1140,SUV,2018-04-26,2029-03-25,2558,Auto,19294,9294,81.0,1
1056712,Nissan Skyline 250GT,4714,69888,9950,123000,2332,23194,33018,2495,1570,Luxury Sedan,2009-04-27,2029-03-25,2558,Auto,28060,28060,165.0,6
1074867,Hyundai i30 1.6A Sunroof,4713,17800,8490,157409,959,5486,13088,1591,1314,Hatchback,2009-04-28,2029-03-25,2558,Auto,14168,14168,89.7,6
1069120,BMW 4 Series 428i Gran Coupe Sunroof,2318,98800,19410,103500,1210,57240,60689,1997,1530,Luxury Sedan,2015-11-18,2029-03-25,2558,Auto,45526,55737,180.0,3
1078843,Kia Cerato 1.6A GT Line Sunroof,164,109800,10420,6000,738,61249,48000,1591,1287,Mid-Sized Sedan,2021-10-11,2029-03-25,2558,Auto,20374,20524,93.8,1
1058949,BMW 5 Series 520i,762,195500,20570,26000,1210,78319,38889,1998,1540,Luxury Sedan,2020-02-21,2029-03-25,2558,Auto,51798,65237,135.0,1
1070624,Honda CR-V 1.5A Turbo,1515,93000,13220,74000,684,54840,54334,1498,1527,SUV,2018-01-29,2029-03-25,2558,Auto,28018,31226,142.0,3
1078862,BMW 5 Series 528i,1995,122888,20740,88000,1210,65513,55501,1997,1615,Luxury Sedan,2016-10-06,2029-03-25,2558,Auto,46870,57618,180.0,1
1049855,BMW 5 Series 528i,2464,85800,19500,101800,1210,52218,71509,1997,1615,Luxury Sedan,2015-06-25,2029-03-25,2558,Auto,41091,44528,180.0,2
1073451,Subaru Forester 2.0i-L Sunroof,1316,87800,12660,19000,1208,32204,34381,1995,1591,SUV,2018-08-16,2029-03-25,2558,Auto,13600,13600,110.0,1
1052669,Kia Stonic 1.0T SX,1084,76800,10310,19788,392,24359,25501,998,1185,SUV,2019-04-05,2029-03-25,2558,Auto,18556,8556,88.3,2
1069820,Mitsubishi Eclipse Cross 1.5A,561,122888,12900,31794,684,51936,37102,1499,1490,SUV,2020-09-09,2029-03-25,2558,Auto,25263,27369,120.0,1
929426,Toyota Estima 2.4A Aeras Premium Moonroof,2847,52494,15720,120000,1638,35812,65501,2362,1790,MPV,2014-06-07,2024-06-06,805,Auto,31184,35658,125.0,2
1067614,Kia Cerato Forte 1.6A SX,3704,41800,8600,89000,312,26265,27020,1591,1261,Mid-Sized Sedan,2012-02-01,2027-01-31,1774,Auto,13333,13333,91.1,1
1033104,Mercedes-Benz S-Class S450L,1274,296800,33440,75000,2382,138844,31307,2996,1955,Luxury Sedan,2018-09-27,2027-01-31,1774,Auto,103294,157930,270.0,1
1056855,Toyota Raize 1.0A G,99,100800,10100,33,392,59229,57010,996,1040,SUV,2021-12-15,2027-01-31,1774,Auto,19530,5000,72.0,1
1082778,Chevrolet Cruze 1.6A,2143,42888,8690,101706,742,29592,47889,1598,1413,Mid-Sized Sedan,2016-05-11,2027-01-31,1774,Auto,14010,14010,86.0,1
1040290,BMW 3 Series 318i Sport,1641,98000,14660,40000,684,52913,49000,1499,1425,Luxury Sedan,2017-09-25,2027-01-31,1774,Auto,33980,34572,100.0,2
1078831,Kia Cerato 1.6A LX,518,86888,9410,12067,738,37486,33000,1591,1287,Mid-Sized Sedan,2020-10-22,2027-01-31,1774,Auto,12214,12214,93.8,2
1075729,Mitsubishi Attrage 1.2A Sports,1169,60800,8570,48000,506,19783,23568,1193,940,Mid-Sized Sedan,2019-01-10,2027-01-31,1774,Auto,13443,5000,59.0,1
1081003,BMW 3 Series 316i,2520,58888,15860,98000,742,36755,79500,1598,1405,Luxury Sedan,2015-04-30,2027-01-31,1774,Auto,26701,19382,100.0,3
1073557,Mercedes-Benz C-Class C180 Coupe,3717,101868,10510,126000,1071,64350,66387,1796,1520,Luxury Sedan,2012-01-19,2031-11-30,3538,Auto,42032,42032,115.0,4
966637,Mercedes-Benz GLB-Class GLB200 AMG Line,413,223800,23000,28,586,68955,49500,1332,1555,SUV,2021-02-04,2031-11-30,3538,Auto,33917,39484,120.0,1
1056553,Toyota Vios 1.5M E,4924,53000,8130,174000,958,21087,32339,1497,1075,Mid-Sized Sedan,2008-09-29,2031-11-30,3538,Manual,11256,11256,80.0,4
1078853,Audi A3 Sedan 1.4A TFSI CoD S-tronic,1203,98800,12870,79000,624,39589,31101,1395,1320,Luxury Sedan,2018-12-07,2031-11-30,3538,Auto,23544,24962,110.0,1
1054521,Honda Stream 1.8A Style Edition,5035,11800,9740,156000,1369,4590,18953,1799,1350,MPV,2008-06-10,2023-06-09,442,Auto,18092,18092,103.0,5
1047072,BMW 3 Series 320i Efficient Dynamics,2732,55000,15470,63117,742,37296,74801,1598,1410,Luxury Sedan,2014-09-30,2023-06-09,442,Auto,35713,31999,125.0,4
1062965,Kia Sorento 2.4A SX Sunroof,4172,71999,8440,135000,1961,29786,34935,2359,1838,SUV,2010-10-21,2030-09-30,3112,Auto,24506,24506,128.0,4
1063761,Toyota Corolla Altis 1.6A,2718,40800,13280,90688,742,24055,62000,1598,1205,Mid-Sized Sedan,2014-10-14,2030-09-30,3112,Auto,18650,13650,90.0,1
1033663,Volkswagen Touran 1.4A TSI Comfortline Sunroof,615,122800,13240,20000,624,48870,35889,1395,1288,MPV,2020-07-17,2030-09-30,3112,Auto,23827,25358,110.0,1
1082142,Kia Cerato Forte Koup 1.6A SX Sunroof,4369,29800,9810,114000,886,9989,16438,1591,1232,Sports Car,2010-04-07,2025-04-06,1109,Auto,15610,15610,92.7,3
1078966,Skoda Rapid Spaceback 1.0A TSI Ambition,1276,69800,9500,45000,392,32683,32311,999,1299,Hatchback,2018-09-25,2025-04-06,1109,Auto,15857,15857,70.0,2
1076941,Mazda 3 1.5A Sunroof,1186,75800,10160,80000,682,26670,23568,1496,1310,Mid-Sized Sedan,2018-12-24,2025-04-06,1109,Auto,14329,14329,88.0,1
1083033,Mitsubishi Evolution 10 GSR,5022,164444,26300,200000,1694,23699,37906,1998,1530,Sports Car,2008-06-23,2025-04-06,1109,Manual,39834,39834,206.0,6
1067759,MINI Cooper S Clubman 2.0A,574,169800,17350,32000,1210,60599,30012,1998,1400,Sports Car,2020-08-27,2025-04-06,1109,Auto,39332,47065,141.0,1
995810,Honda Vezel 1.5A X Honda Sensing,1724,63800,10950,47117,682,31556,42801,1496,1190,SUV,2017-07-04,2025-04-06,1109,Auto,21390,11946,96.0,3
1081373,Kia Sorento 2.4A GDi Sunroof,2969,49800,18540,50100,1634,30770,77501,2359,1765,SUV,2014-02-05,2025-04-06,1109,Auto,27358,30302,141.0,1
1011537,Porsche 911 Turbo S Cabriolet 3.8A PDK,444,1078188,100960,88,3552,316698,41503,3745,1715,Sports Car,2021-01-04,2025-04-06,1109,Auto,227626,381727,478.0,1
1079097,Mercedes-Benz S-Class S300L,4893,77888,11790,131688,3335,21322,32279,2997,1850,Luxury Sedan,2008-10-30,2025-04-06,1109,Auto,82937,82937,170.0,2
1082051,Lexus RX Turbo RX200t Executive,2045,123888,21110,125000,1210,68689,57501,1998,1890,SUV,2016-08-17,2025-04-06,1109,Auto,50008,62015,175.0,4
1073712,Mercedes-Benz S-Class S400L,2808,141008,29270,50070,2382,103540,67304,2996,1935,Luxury Sedan,2014-07-16,2024-07-15,844,Auto,97016,146629,245.0,1
1067886,Mercedes-Benz C-Class C180K Avantgarde,3719,88800,9040,135961,816,53077,54039,1597,1500,Luxury Sedan,2012-01-17,2032-01-16,3585,Auto,31076,31076,115.0,2
1080221,Subaru Forester 2.0i-L Sunroof,2313,54800,12960,61000,1208,31413,59889,1995,1566,SUV,2015-11-23,2032-01-16,3585,Auto,14528,14528,110.0,2
1047956,BMW 5 Series 520i,609,185888,19210,23000,1210,65462,35001,1998,1615,Luxury Sedan,2020-07-23,2032-01-16,3585,Auto,42506,51509,135.0,1
1081217,Mercedes-Benz A-Class Saloon A200 Progressive,811,164800,18780,14000,586,56748,37000,1332,1385,Luxury Sedan,2020-01-03,2032-01-16,3585,Auto,32332,37265,120.0,1
1059409,Mercedes-Benz E-Class E250 Avantgarde,1277,180000,21720,36870,1202,79081,32429,1991,1615,Luxury Sedan,2018-09-24,2032-01-16,3585,Auto,58503,77306,155.0,1
1072123,Mercedes-Benz GLE-Class GLE400 Coupe 4MATIC,2218,184800,33920,25000,2382,88566,54920,2996,2180,SUV,2016-02-26,2032-01-16,3585,Auto,72811,103060,245.0,2
1069719,BMW X1 sDrive18i M-Sport,55,182800,16080,20,684,97960,82501,1499,1435,SUV,2022-01-28,2032-01-16,3585,Auto,40515,48721,100.0,1
1074959,Mercedes-Benz GLA-Class GLA180 Urban Edition,1675,109800,17700,32000,740,45437,45201,1595,1435,SUV,2017-08-22,2032-01-16,3585,Auto,29253,27955,90.0,2
1052521,Ferrari 488 GTB,1967,775300,112480,24000,3796,384034,55501,3902,1515,Sports Car,2016-11-03,2032-01-16,3585,Auto,300022,512040,493.0,2
1027462,Kia Cerato K3 1.6A,1556,51988,8040,14391,238,22912,24617,1591,1295,Mid-Sized Sedan,2017-12-19,2032-01-16,3585,Auto,11710,11710,95.3,1
1071520,Kia Cerato 1.6A SX,989,87800,10740,14456,738,38292,33199,1591,1287,Mid-Sized Sedan,2019-07-09,2032-01-16,3585,Auto,18761,18761,93.8,1
1074436,Honda Fit 1.3A G,4875,14800,8970,160000,826,4894,14835,1339,1010,Hatchback,2008-11-17,2023-11-16,602,Auto,12494,12494,73.0,4
1057884,Honda Shuttle 1.5A G Honda Sensing,877,87800,10880,21000,682,33523,34001,1496,1130,Stationwagon,2019-10-29,2023-11-16,602,Auto,20165,10231,95.0,1
1000266,Mercedes-Benz CLA-Class CLA180,2753,59800,20150,78500,740,28332,65710,1595,1430,Luxury Sedan,2014-09-09,2023-11-16,602,Auto,27318,20246,90.0,2
1082669,Mercedes-Benz S-Class S400L,2204,185800,28390,71264,2382,117007,57501,2996,1935,Luxury Sedan,2016-03-11,2023-11-16,602,Auto,96961,146530,245.0,2
874699,Daimler Sovereign 4.2A,4097,88888,10100,10000,280,3574,4072,4235,1676,Luxury Sedan,2011-01-04,2030-12-31,3204,Auto,13680,13680,183.0,2
1066561,Nissan Sylphy 1.6A Premium,2472,42800,11630,122776,742,28116,66000,1598,1205,Mid-Sized Sedan,2015-06-17,2030-12-31,3204,Auto,15430,10430,85.0,1
1076827,MG HS 1.5A Turbo,583,126800,13830,25000,680,44836,36502,1490,1563,SUV,2020-08-18,2030-12-31,3204,Auto,20773,21083,119.0,1
1081532,Honda Shuttle 1.5A G,1849,63800,11960,58000,682,31047,49430,1496,1130,Stationwagon,2017-03-01,2030-12-31,3204,Auto,19491,9491,97.0,2
1059426,BMW 2 Series 218i Gran Coupe Luxury,175,162888,14920,38,684,84508,70002,1499,1375,Luxury Sedan,2021-09-30,2030-12-31,3204,Auto,35415,41581,100.0,1
1081465,Land Rover Range Rover Evoque 2.0A 5DR,3633,130800,13160,115000,1212,80119,80583,1999,1720,SUV,2012-04-12,2032-02-29,3629,Auto,52517,52517,177.0,3
1075091,Hyundai i30 1.4A T-GDi DCT Turbo,860,95800,11360,23151,600,36285,30000,1353,1240,Hatchback,2019-11-15,2032-02-29,3629,Auto,17783,17783,95.6,1
1075135,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line,1555,174800,24720,78000,1202,77969,49996,1991,1785,SUV,2017-12-20,2032-02-29,3629,Auto,52043,65678,155.0,1
1017146,BMW 4 Series 420i Gran Coupe,953,154800,17390,43000,1210,74772,52502,1998,1540,Luxury Sedan,2019-08-14,2032-02-29,3629,Auto,43149,52409,135.0,1
1081836,MINI One 1.6A,4011,80000,8870,134000,816,37348,41397,1598,1100,Hatchback,2011-03-31,2031-03-30,3293,Auto,19082,19082,72.0,6
1076441,Honda Shuttle 1.5A G Honda Sensing,394,140000,15300,12000,682,42689,42000,1496,1130,Stationwagon,2021-02-23,2031-03-30,3293,Auto,21391,6948,95.0,1
979012,Mercedes-Benz A-Class A180 SE,380,186800,19310,18,586,60890,45001,1332,1365,Hatchback,2021-03-09,2031-03-30,3293,Auto,25296,27415,100.0,1
1069452,Mazda Biante 2.0A,1700,88800,14640,69000,1210,42477,50001,1998,1664,MPV,2017-07-28,2031-03-30,3293,Auto,20715,21001,111.0,1
1080828,Hyundai Avante 1.6A GLS,744,85800,9940,11605,738,36012,32699,1591,1345,Mid-Sized Sedan,2020-03-10,2031-03-30,3293,Auto,13292,13292,93.8,1
1058271,Mercedes-Benz S-Class S320L,1945,193800,27140,78000,2382,120377,57002,2996,1940,Luxury Sedan,2016-11-25,2031-03-30,3293,Auto,89948,133907,200.0,2
1074135,Ferrari Portofino 3.9A,923,950000,97800,4033,3724,355104,36001,3855,1675,Sports Car,2019-09-13,2031-03-30,3293,Auto,258657,437583,441.0,1
1020301,Honda CR-V 2.4A Sunroof,2338,71800,15360,54000,1628,43769,62101,2354,1574,SUV,2015-10-29,2031-03-30,3293,Auto,29245,32943,140.0,1
1061385,Toyota Wish 1.8A X,4202,68800,8100,146000,1169,29690,34935,1797,1340,MPV,2010-09-21,2030-09-20,3102,Auto,22018,22018,106.0,4
1081597,Honda Vezel 1.5A X,1864,62800,11800,52000,682,30750,48401,1496,1190,SUV,2017-02-14,2030-09-20,3102,Auto,20054,10076,96.0,2
1075785,Toyota Picnic 2.0A,4535,86900,11450,163000,1573,28450,37502,1998,1540,MPV,2009-10-23,2029-10-22,2769,Auto,24216,24216,110.0,2
1082571,Honda City 1.5A V,1318,72800,10150,73000,684,32744,32699,1497,1078,Mid-Sized Sedan,2018-08-14,2028-08-13,2334,Auto,15779,15779,88.0,1
1079376,Toyota Corolla Altis 1.6A Classic,2325,52500,11990,88000,742,32477,57498,1598,1205,Mid-Sized Sedan,2015-11-11,2028-08-13,2334,Auto,17804,17804,90.0,2
1076260,Toyota Camry 2.4A,5081,46800,7680,130000,2293,24898,40881,2362,1540,Luxury Sedan,2008-04-25,2028-04-24,2223,Auto,28436,28436,123.0,3
1079149,Audi A6 1.8A TFSI Ultra S-tronic,1438,128800,17200,50288,976,59468,37605,1798,1645,Luxury Sedan,2018-04-16,2028-04-24,2223,Auto,40626,48877,140.0,1
1010275,Porsche Boxster 2.9A PDK,3669,198000,20600,53976,2260,58229,60586,2893,1440,Sports Car,2012-03-07,2031-10-31,3508,Auto,68256,68256,188.0,4
1079324,Audi TT Coupe 2.0A TFSI,3860,110000,11750,179000,1313,54240,57955,1984,1280,Sports Car,2011-08-29,2031-07-31,3416,Auto,51798,51798,155.0,3
1074104,BMW X3 xDrive28i Sunroof,2772,82500,20380,113000,1210,55246,63001,1997,1720,SUV,2014-08-21,2031-07-31,3416,Auto,52637,66747,180.0,3
1078033,Toyota Corolla Altis 1.6A Eco,1616,68800,11000,102382,742,35162,42902,1598,1230,Mid-Sized Sedan,2017-10-20,2031-07-31,3416,Auto,19990,14990,96.0,1
1072215,Audi R8 4.2A FSI Quattro R-tronic,5018,200800,32060,51000,5888,23741,37906,4163,1565,Sports Car,2008-06-27,2031-07-31,3416,Auto,139221,139221,309.0,4
1075584,Volkswagen Golf 1.4A TSI,2199,54500,12360,86000,624,24840,45000,1395,1249,Hatchback,2016-03-16,2031-07-31,3416,Auto,20482,10675,92.0,2
1069025,BMW 5 Series 530i Luxury,1700,143800,20950,99000,1210,74487,50001,1998,1540,Luxury Sedan,2017-07-28,2031-07-31,3416,Auto,50933,63680,185.0,3
1039482,Volkswagen Touran 1.4A TSI Comfortline Sunroof,755,121800,13740,15500,624,45129,32889,1395,1288,MPV,2020-02-28,2031-07-31,3416,Auto,23833,25367,110.0,1
1077481,Toyota Corolla Axio 1.5A X,4458,56800,7300,145000,887,24871,31976,1496,1130,Mid-Sized Sedan,2010-01-08,2029-12-31,2839,Auto,16434,16434,81.0,2
1073404,Mercedes-Benz CLA-Class CLA180,2271,80800,18020,132000,740,37600,56001,1595,1430,Luxury Sedan,2016-01-04,2029-12-31,2839,Auto,27320,25248,90.0,2
1070960,Mercedes-Benz S-Class S400L,2394,163800,26270,116295,2382,116662,62140,2996,1935,Luxury Sedan,2015-09-03,2029-12-31,2839,Auto,96961,146530,245.0,2
1077723,Mazda 3 1.5A,2068,54000,10870,100560,682,32873,53694,1496,1321,Mid-Sized Sedan,2016-07-25,2029-12-31,2839,Auto,18694,13694,88.0,2
962512,Mazda 6 2.5A Premium,1911,71500,11980,68989,1786,45381,54200,2488,1515,Luxury Sedan,2016-12-29,2029-12-31,2839,Auto,26276,28787,141.0,1
1075665,Toyota Wish 2.0A Deluxe,4440,29800,10480,212500,1557,11223,19732,1987,1380,MPV,2010-01-26,2025-01-25,1038,Auto,22003,22003,106.0,3
1065972,Subaru XV 1.6i-S,1564,76800,12160,48100,744,37813,47112,1600,1480,SUV,2017-12-11,2025-01-25,1038,Auto,14500,14500,84.0,3
1076881,Peugeot 3008 1.6A PureTech EAT8 Allure,540,132800,13650,9000,742,59598,40989,1598,1430,SUV,2020-09-30,2025-01-25,1038,Auto,29201,32882,133.0,1
1043577,Volkswagen Scirocco 1.4A TSI,3766,73800,7610,130000,682,46299,47765,1390,1285,Sports Car,2011-12-01,2031-11-30,3538,Auto,25435,25435,118.0,4
1076651,Mercedes-Benz C-Class C200 Sport,1557,128888,19680,47726,1202,54828,53711,1991,1465,Luxury Sedan,2017-12-18,2031-11-30,3538,Auto,32156,32019,135.0,1
1059024,Mercedes-Benz GLA-Class GLA45 AMG 4MATIC,2128,151800,28440,48000,1202,65780,46502,1991,1585,SUV,2016-05-26,2031-11-30,3538,Auto,52362,66252,280.0,2
1014622,Subaru Forester 2.0i-L Sunroof,2054,63800,12770,84478,1208,36250,57508,1995,1566,SUV,2016-08-08,2031-11-30,3538,Auto,15840,15840,110.0,1
1068952,Honda Fit 1.3A G F-Package,903,72888,9290,50000,578,28307,31759,1317,1030,Hatchback,2019-10-03,2029-10-02,2749,Auto,15850,5850,73.0,1
1070439,Volkswagen Scirocco 1.4A TSI,3699,77800,8090,70000,682,44674,46482,1390,1285,Sports Car,2012-02-06,2031-10-31,3508,Auto,26026,26026,118.0,5
